match_id,team_id,team_name,player_id,player_name,playing_time,goals,assists,own_goals,total_shots,shots_on_target,rfoot_shots,lfoot_shots,header_shots,fouls,offsides,yellow_cards,red_cards,total_passes,acc_passes,pass_accuracy
2057973,16823,Nigeria,265368,A. Shehu,5757.7,0,0,0,0,0,0,0,0,1,0,0,0,35,33,0.94
2057973,16823,Nigeria,285491,F. Uzoho,5757.7,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0.68
2057973,16823,Nigeria,285508,K. Iheanacho,1328.5,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0.5
2057973,16823,Nigeria,424624,O. Etebo,5757.7,0,0,1,2,0,2,0,0,1,0,0,0,66,63,0.95
2057979,16871,Costa Rica,3915,K. Navas,5976.7,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0.83
2057979,16871,Costa Rica,11155,B. Ruiz,5976.7,0,0,0,1,0,0,1,0,0,0,0,0,52,43,0.83
2057979,16871,Costa Rica,26038,J. Campbell,1891.3,0,0,0,1,0,0,1,0,1,0,0,0,13,9,0.69
2057979,16871,Costa Rica,51004,C. Borges,5976.7,0,0,0,1,0,1,0,0,1,0,0,0,55,48,0.87
2057979,16871,Costa Rica,55977,C. Gamboa,5976.7,0,0,0,1,1,1,0,0,1,0,0,0,41,33,0.8
2057979,16871,Costa Rica,55988,C. Bolaños,2311.3,0,0,0,0,0,0,0,0,0,1,0,0,25,21,0.84
2057979,16871,Costa Rica,101796,M. Ureña,4085.3,0,0,0,2,1,1,1,0,3,0,0,0,6,5,0.83
2057979,16871,Costa Rica,125250,Ó. Duarte,5976.7,0,0,0,1,0,0,0,1,0,0,0,0,51,46,0.9
2057979,16871,Costa Rica,125260,D. Guzmán,4445.3,0,0,0,0,0,0,0,0,4,0,1,0,44,39,0.89
2057979,16871,Costa Rica,125273,D. Colindres,1531.3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.0
2057979,16871,Costa Rica,125284,J. Acosta,5976.7,0,0,0,0,0,0,0,0,1,0,0,0,27,26,0.96
2057979,16871,Costa Rica,125286,G. González,5976.7,0,0,0,2,1,0,0,2,1,0,0,0,36,32,0.89
2057979,16871,Costa Rica,125452,J. Venegas,3665.3,0,0,0,0,0,0,0,0,4,0,0,0,20,14,0.7
2057979,16871,Costa Rica,125512,F. Calvo,5976.7,0,0,0,1,0,1,0,0,1,0,1,0,40,32,0.8
2057979,17322,Serbia,383,D. Tadić,5976.7,0,0,0,0,0,0,0,0,2,0,0,0,27,23,0.85
2057979,17322,Serbia,7891,B. Ivanović,5976.7,0,0,0,0,0,0,0,0,1,0,1,0,44,34,0.77
2057979,17322,Serbia,8306,A. Kolarov,5976.7,1,0,0,2,1,0,2,0,1,0,0,0,40,30,0.75
2057979,17322,Serbia,15214,A. Rukavina,561.3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.0
2057979,17322,Serbia,20941,A. Ljajić,4265.3,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0.79
2057979,17322,Serbia,50411,A. Prijović,511.3,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1.0
2057979,17322,Serbia,70122,N. Matić,5976.7,0,0,0,1,0,0,1,0,3,0,0,0,44,42,0.95
2057979,17322,Serbia,127530,D. Tošić,5415.3,0,0,0,0,0,0,0,0,0,0,0,0,44,39,0.89
2057979,17322,Serbia,127537,L. Milivojević,5976.7,0,0,0,0,0,0,0,0,0,0,0,0,53,44,0.83
2057979,17322,Serbia,127671,V. Stojković,5976.7,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.86
2057979,17322,Serbia,127796,F. Kostić,1711.3,0,0,0,1,0,0,1,0,1,0,0,0,6,1,0.17
2057979,17322,Serbia,128214,A. Mitrović,5465.3,0,0,0,4,1,2,0,2,1,1,0,0,19,14,0.74
2057979,17322,Serbia,265865,S. Milinković-Savić,5976.7,0,0,0,2,0,1,0,1,3,2,0,0,32,25,0.78
2057979,17322,Serbia,424241,N. Milenković,5976.7,0,0,0,0,0,0,0,0,1,0,0,0,43,39,0.91
2057984,3148,독일,3318,S. 케디라,3602.6,0,0,0,1,0,1,0,0,0,0,0,0,50,41,0.82
2057984,3148,독일,3319,M. 외질,5651.2,0,0,0,1,0,0,1,0,0,0,0,0,76,67,0.88
2057984,3148,독일,14712,M. 노이어,5651.2,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.94
2057984,3148,독일,14716,J. Boateng,5651.2,0,0,0,1,1,0,1,0,3,0,0,0,83,73,0.88
2057984,3148,독일,14723,T. 크로스,5651.2,0,0,0,6,3,4,2,0,1,0,0,0,79,75,0.95
2057984,3148,독일,14731,M. 고메스,888.6,0,0,0,2,1,1,0,1,0,0,0,0,2,2,1.0
2057984,3148,독일,14732,T. 뮐러,5651.2,0,0,0,0,0,0,0,0,1,1,1,0,49,32,0.65
2057984,3148,독일,14795,M. 훔멜스,5651.2,0,0,0,1,1,0,1,0,3,0,1,0,35,33,0.94
2057984,3148,독일,14862,J. Draxler,5651.2,0,0,0,5,1,4,1,0,1,0,0,0,49,45,0.92
2057984,3148,독일,15024,M. 로이스,2048.6,0,0,0,1,0,1,0,0,0,0,0,0,24,21,0.88
2057984,3148,독일,15125,M. Plattenhardt,4762.6,0,0,0,1,1,0,1,0,0,0,0,0,24,24,1.0
2057984,3148,독일,146583,J. 브란트,478.6,0,0,0,1,0,1,0,0,0,0,0,0,6,6,1.0
2057984,3148,독일,173214,T. 베르너,5172.6,0,0,0,3,1,2,1,0,0,0,0,0,16,14,0.88
2057984,3148,독일,224593,J. 키미히,5651.2,0,0,0,2,0,1,1,0,1,0,0,0,76,61,0.8
2057984,15473,Mexico,3384,A. Guardado,4442.6,0,0,0,1,0,0,1,0,0,0,0,0,29,25,0.86
2057984,15473,Mexico,3685,C. Vela,3482.6,0,0,0,1,0,0,1,0,1,0,0,0,24,19,0.79
2057984,15473,Mexico,3795,H. Moreno,5651.2,0,0,0,1,1,0,0,1,3,0,1,0,30,24,0.8
2057984,15473,Mexico,7941,J. Hernández,5651.2,0,1,0,1,0,0,1,0,2,0,0,0,14,11,0.79
2057984,15473,Mexico,25816,G. Ochoa,5651.2,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0.82
2057984,15473,Mexico,59003,R. Márquez,1208.6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.83
2057984,15473,Mexico,112366,M. Layún,5651.2,0,0,0,5,1,5,0,0,1,0,0,0,17,16,0.94
2057984,15473,Mexico,112392,R. Jiménez,1688.6,0,0,0,0,0,0,0,0,1,0,0,0,8,4,0.5
2057984,15473,Mexico,112459,H. Herrera,5651.2,0,0,0,1,1,1,0,0,5,1,1,0,35,30,0.86
2057984,15473,Mexico,112777,H. Ayala,5651.2,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0.88
2057984,15473,Mexico,255387,C. Salcedo,5651.2,0,0,0,0,0,0,0,0,1,0,0,0,19,16,0.84
2057984,15473,Mexico,295156,H. Lozano,3962.6,1,0,0,2,1,2,0,0,2,0,0,0,24,22,0.92
2057984,15473,Mexico,336178,J. Gallardo,5651.2,0,0,0,0,0,0,0,0,1,0,0,0,37,27,0.73
2057984,15473,Mexico,448210,E. Álvarez,2168.6,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.75
2057978,6380,Brazil,3310,Marcelo,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,82,61,0.74
2057978,6380,Brazil,3431,João Miranda,5902.4,0,0,0,1,0,1,0,0,1,0,0,0,69,65,0.94
2057978,6380,Brazil,3802,Philippe Coutinho,5902.4,1,0,0,4,1,4,0,0,2,0,0,0,75,67,0.89
2057978,6380,Brazil,14785,Renato Augusto,1802.0,0,0,0,1,0,0,1,0,0,0,0,0,15,13,0.87
2057978,6380,Brazil,15808,Roberto Firmino,1082.0,0,0,0,2,1,1,0,1,1,0,0,0,5,5,1.0
2057978,6380,Brazil,20394,Thiago Silva,5902.4,0,0,0,1,0,0,0,1,1,0,0,0,56,50,0.89
2057978,6380,Brazil,40550,Paulinho,4100.3,0,0,0,1,0,0,1,0,0,0,0,0,25,23,0.92
2057978,6380,Brazil,40756,Casemiro,3680.3,0,0,0,1,0,1,0,0,1,0,1,0,39,37,0.95
2057978,6380,Brazil,40810,Neymar,5902.4,0,0,0,4,2,3,0,1,0,1,0,0,36,31,0.86
2057978,6380,Brazil,70083,Danilo,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,54,48,0.89
2057978,6380,Brazil,105333,Willian,5902.4,0,0,0,2,0,1,1,0,2,0,0,0,38,28,0.74
2057978,6380,Brazil,105339,Fernandinho,2222.0,0,0,0,2,0,2,0,0,2,0,0,0,10,10,1.0
2057978,6380,Brazil,214220,Alisson,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.0
2057978,6380,Brazil,340386,Gabriel Jesus,4820.3,0,0,0,0,0,0,0,0,1,0,0,0,17,11,0.65
2057978,6697,Switzerland,14922,R. Rodríguez,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0.85
2057978,6697,Switzerland,20465,S. Lichtsteiner,5300.3,0,0,0,0,0,0,0,0,1,0,1,0,34,22,0.65
2057978,6697,Switzerland,20766,H. Seferović,4850.3,0,0,0,0,0,0,0,0,2,0,0,0,9,6,0.67
2057978,6697,Switzerland,20938,V. Behrami,4340.3,0,0,0,0,0,0,0,0,4,0,1,0,45,42,0.93
2057978,6697,Switzerland,21169,B. Džemaili,5902.4,0,0,0,3,1,2,1,0,5,0,0,0,23,20,0.87
2057978,6697,Switzerland,49855,Y. Sommer,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0.83
2057978,6697,Switzerland,49872,X. Shaqiri,5902.4,0,1,0,1,0,0,1,0,0,0,0,0,48,39,0.81
2057978,6697,Switzerland,49876,G. Xhaka,5902.4,0,0,0,0,0,0,0,0,1,0,0,0,60,52,0.87
2057978,6697,Switzerland,49977,M. Lang,602.0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0.5
2057978,6697,Switzerland,49997,S. Zuber,5902.4,1,0,0,2,1,1,0,1,1,0,0,0,30,21,0.7
2057978,6697,Switzerland,50102,F. Schär,5902.4,0,0,0,0,0,0,0,0,1,0,1,0,58,47,0.81
2057978,6697,Switzerland,282772,B. Embolo,1052.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
2057978,6697,Switzerland,297957,M. Akanji,5902.4,0,0,0,0,0,0,0,0,0,0,0,0,68,63,0.93
2057978,6697,Switzerland,360992,D. Zakaria,1562.0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.75
2057985,7047,Sweden,123,O. Toivonen,4626.2,0,0,0,1,1,0,0,1,0,0,0,0,12,7,0.58
2057985,7047,Sweden,8529,S. Larsson,4866.2,0,0,0,1,0,1,0,0,4,0,0,0,73,63,0.86
2057985,7047,Sweden,14908,M. Berg,5775.2,0,0,0,3,1,1,2,0,6,1,0,0,10,7,0.7
2057985,7047,Sweden,20876,A. Ekdal,4326.2,0,0,0,0,0,0,0,0,1,0,0,0,63,60,0.95
2057985,7047,Sweden,21275,A. Granqvist,5775.2,1,0,0,3,2,2,0,1,2,0,0,0,68,63,0.93
2057985,7047,Sweden,32798,G. Svensson,909.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.0
2057985,7047,Sweden,50798,R. Olsen,5775.2,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0.85
2057985,7047,Sweden,50806,P. Jansson,5775.2,0,0,0,1,0,0,0,1,2,0,0,0,48,47,0.98
2057985,7047,Sweden,51132,E. Forsberg,5775.2,0,0,0,4,0,4,0,0,1,0,0,0,27,25,0.93
2057985,7047,Sweden,51144,V. Claesson,5775.2,0,0,0,2,0,1,0,1,3,0,1,0,30,24,0.8
2057985,7047,Sweden,51145,O. Hiljemark,1449.0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.75
2057985,7047,Sweden,51217,L. Augustinsson,5775.2,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0.67
2057985,7047,Sweden,51262,I. Kiese Thelin,1149.0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.75
2057985,7047,Sweden,61949,M. Lustig,5775.2,0,0,0,0,0,0,0,0,0,0,0,0,38,30,0.79
2057985,14855,대한민국,14911,손흥민,5775.2,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0.79
2057985,14855,대한민국,15781,구자철,4446.2,0,0,0,1,0,0,0,1,1,0,0,0,15,14,0.93
2057985,14855,대한민국,49862,Joo-Ho Park,1680.0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0.43
2057985,14855,대한민국,61962,Sung-Yeung Ki,5775.2,0,0,0,0,0,0,0,0,2,0,0,0,44,38,0.86
2057985,14855,대한민국,95200,김영권,5775.2,0,0,0,0,0,0,0,0,1,0,0,0,41,34,0.83
2057985,14855,대한민국,95299,Min-Woo Kim,4095.2,0,0,0,1,0,1,0,0,3,0,0,0,26,19,0.73
2057985,14855,대한민국,95490,정우영,1749.0,0,0,0,0,0,0,0,0,1,0,0,0,21,20,0.95
2057985,14855,대한민국,107529,이용,5775.2,0,0,0,0,0,0,0,0,2,0,0,0,40,29,0.72
2057985,14855,대한민국,107548,Shin-Wook Kim,4026.2,0,0,0,0,0,0,0,0,3,0,1,0,8,6,0.75
2057985,14855,대한민국,138633,장현수,5775.2,0,0,0,0,0,0,0,0,5,0,0,0,43,37,0.86
2057985,14855,대한민국,256043,조현우,5775.2,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0.85
2057985,14855,대한민국,299121,이재성,5775.2,0,0,0,1,0,0,1,0,0,0,0,0,31,26,0.84
2057985,14855,대한민국,349687,황희찬,5775.2,0,0,0,1,0,0,0,1,4,0,1,0,17,11,0.65
2057985,14855,대한민국,403546,Lee Seung-Woo,1329.0,0,0,0,1,0,0,1,0,0,0,0,0,13,9,0.69
2057990,5629,Belgium,36,T. Alderweireld,5769.4,0,0,0,0,0,0,0,0,0,0,0,0,105,95,0.9
2057990,5629,Belgium,48,J. Vertonghen,5769.4,0,0,0,0,0,0,0,0,2,0,1,0,64,61,0.95
2057990,5629,Belgium,122,D. Mertens,5043.6,1,0,0,4,2,4,0,0,0,1,0,0,35,25,0.71
2057990,5629,Belgium,261,N. Chadli,305.8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.33
2057990,5629,Belgium,3429,T. Courtois,5769.4,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0.9
2057990,5629,Belgium,7905,R. Lukaku,5769.4,2,0,0,3,2,0,2,1,2,0,0,0,15,10,0.67
2057990,5629,Belgium,8034,D. Boyata,5769.4,0,0,0,0,0,0,0,0,1,0,0,0,82,78,0.95
2057990,5629,Belgium,11152,M. Dembélé,1265.8,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1.0
2057990,5629,Belgium,25622,T. Hazard,725.8,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1.0
2057990,5629,Belgium,25707,E. Hazard,5769.4,0,1,0,4,1,3,1,0,1,0,0,0,36,29,0.81
2057990,5629,Belgium,37824,T. Meunier,5769.4,0,0,0,0,0,0,0,0,3,0,1,0,38,30,0.79
2057990,5629,Belgium,38021,K. De Bruyne,5769.4,0,1,0,4,0,4,0,0,2,0,1,0,71,54,0.76
2057990,5629,Belgium,70123,A. Witsel,5463.6,0,0,0,0,0,0,0,0,3,0,0,0,55,54,0.98
2057990,5629,Belgium,134769,Y. Carrasco,4503.6,0,0,0,1,1,1,0,0,1,0,0,0,23,21,0.91
2057990,17929,Panama,59083,G. Gómez,5769.4,0,0,0,0,0,0,0,0,0,0,0,0,44,44,1.0
2057990,17929,Panama,86411,A. Cooper,5769.4,0,0,0,1,0,1,0,0,2,0,1,0,30,27,0.9
2057990,17929,Panama,86414,A. Godoy,5769.4,0,0,0,0,0,0,0,0,2,0,1,0,43,39,0.91
2057990,17929,Panama,91263,R. Torres,5769.4,0,0,0,2,0,1,0,1,1,0,0,0,25,21,0.84
2057990,17929,Panama,113517,B. Pérez,4443.6,0,0,0,0,0,0,0,0,1,1,0,0,18,12,0.67
2057990,17929,Panama,114864,L. Tejada,1325.8,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.8
2057990,17929,Panama,116364,E. Davis,5769.4,0,0,0,0,0,0,0,0,4,0,1,0,46,35,0.76
2057990,17929,Panama,116997,G. Torres,1925.8,0,0,0,1,1,1,0,0,0,0,0,0,7,5,0.71
2057990,17929,Panama,125774,J. Penedo,5769.4,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.67
2057990,17929,Panama,241077,Y. Bárcenas,3843.6,0,0,0,1,0,1,0,0,3,0,1,0,20,15,0.75
2057990,17929,Panama,241134,I. Díaz,1925.8,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1.0
2057990,17929,Panama,273683,F. Escobar,5769.4,0,0,0,1,1,1,0,0,3,0,0,0,28,24,0.86
2057990,17929,Panama,361498,M. Murillo,5769.4,0,0,0,1,1,1,0,0,4,0,1,0,47,33,0.7
2057990,17929,Panama,401861,J. Rodriguez,3843.6,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.78
2057991,2413,England,7934,J. Lingard,5705.1,0,0,0,4,1,3,1,0,0,1,0,0,27,26,0.96
2057991,2413,England,7939,A. Young,5821.9,0,0,0,1,0,1,0,0,2,0,0,0,47,41,0.87
2057991,2413,England,7964,J. Henderson,5821.9,0,0,0,1,1,1,0,0,0,0,0,0,64,57,0.89
2057991,2413,England,8277,K. Walker,5821.9,0,0,0,0,0,0,0,0,1,0,1,0,74,68,0.92
2057991,2413,England,8653,H. Maguire,5821.9,0,1,0,2,2,0,0,2,2,0,0,0,75,70,0.93
2057991,2413,England,8717,H. Kane,5821.9,2,0,0,3,2,2,0,1,1,1,0,0,18,13,0.72
2057991,2413,England,8945,K. Trippier,5821.9,0,0,0,1,0,1,0,0,0,0,0,0,54,43,0.8
2057991,2413,England,9380,J. Stones,5821.9,0,0,0,1,1,0,0,1,1,0,0,0,74,72,0.97
2057991,2413,England,10131,J. Pickford,5821.9,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0.79
2057991,2413,England,11066,R. Sterling,4225.1,0,0,0,0,0,0,0,0,1,0,0,0,16,12,0.75
2057991,2413,England,13484,D. Alli,4925.1,0,0,0,1,1,0,0,1,0,1,0,0,31,24,0.77
2057991,2413,England,235555,R. Loftus-Cheek,896.8,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.67
2057991,2413,England,397178,M. Rashford,1596.8,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.88
2057991,16276,Tunisia,10014,S. Ben Youssef,5821.9,0,0,0,0,0,0,0,0,2,0,0,0,25,21,0.84
2057991,16276,Tunisia,25776,W. Khazri,5225.1,0,0,0,1,0,1,0,0,2,1,0,0,18,13,0.72
2057991,16276,Tunisia,26100,N. Sliti,4565.1,0,0,0,2,0,1,1,0,0,0,0,0,17,12,0.71
2057991,16276,Tunisia,26668,S. Khalifa,596.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2057991,16276,Tunisia,28094,A. Badri,5821.9,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0.91
2057991,16276,Tunisia,120784,F. Ben Mustapha,4921.9,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0.73
2057991,16276,Tunisia,120839,A. Maâloul,5821.9,0,0,0,0,0,0,0,0,1,0,0,0,37,32,0.86
2057991,16276,Tunisia,120853,F. Sassi,5821.9,1,0,0,2,1,2,0,0,3,0,0,0,38,33,0.87
2057991,16276,Tunisia,149050,M. Hassen,900.0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6
2057991,16276,Tunisia,209354,F. Ben Youssef,5821.9,0,0,0,1,0,0,0,1,1,0,0,0,31,23,0.74
2057991,16276,Tunisia,246946,E. Skhiri,5821.9,0,0,0,0,0,0,0,0,2,0,0,0,35,31,0.89
2057991,16276,Tunisia,295747,D. Bronn,5821.9,0,0,0,0,0,0,0,0,1,0,0,0,39,33,0.85
2057991,16276,Tunisia,331763,Y. Meriah,5821.9,0,0,0,0,0,0,0,0,2,0,0,0,42,33,0.79
2057991,16276,Tunisia,354041,M. Ben Amor,1256.8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.0
2057997,12430,Colombia,3450,R. Falcao,5763.2,0,0,0,2,2,1,1,0,1,1,0,0,21,19,0.9
2057997,12430,Colombia,20751,J. Cuadrado,1860.0,0,0,0,1,0,1,0,0,0,0,0,0,11,9,0.82
2057997,12430,Colombia,25662,D. Ospina,5763.2,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0.72
2057997,12430,Colombia,26518,C. Sánchez,171.4,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0.67
2057997,12430,Colombia,37831,C. Bacca,1560.7,0,0,0,1,0,1,0,0,0,0,0,0,8,6,0.75
2057997,12430,Colombia,70096,J. Rodríguez,2220.7,0,0,0,1,0,0,1,0,3,0,1,0,17,13,0.76
2057997,12430,Colombia,70136,S. Arias,5763.2,0,0,0,0,0,0,0,0,4,1,0,0,38,28,0.74
2057997,12430,Colombia,91002,O. Murillo,5763.2,0,0,0,1,0,0,0,1,0,0,0,0,42,36,0.86
2057997,12430,Colombia,91019,J. Quintero,3542.5,1,0,0,2,1,0,2,0,0,0,0,0,27,20,0.74
2057997,12430,Colombia,91381,J. Izquierdo,4202.5,0,0,0,0,0,0,0,0,1,0,0,0,26,20,0.77
2057997,12430,Colombia,91702,J. Mojica,5763.2,0,0,0,0,0,0,0,0,1,0,0,0,53,44,0.83
2057997,12430,Colombia,246928,W. Barrios,3903.2,0,0,0,0,0,0,0,0,2,0,1,0,27,22,0.81
2057997,12430,Colombia,255738,J. Lerma,5763.2,0,0,0,0,0,0,0,0,2,0,0,0,44,38,0.86
2057997,12430,Colombia,257762,D. Sánchez,5763.2,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0.83
2057997,12913,Japan,703,M. Yoshida,5763.2,0,0,0,1,0,0,0,1,3,0,0,0,94,85,0.9
2057997,12913,Japan,14763,S. Okazaki,660.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
2057997,12913,Japan,14816,S. Kagawa,4202.5,1,0,0,2,1,1,1,0,0,0,0,0,42,37,0.88
2057997,12913,Japan,14836,T. Inui,5763.2,0,0,0,3,1,3,0,0,1,0,0,0,31,25,0.81
2057997,12913,Japan,14929,M. Hasebe,5763.2,0,0,0,0,0,0,0,0,3,0,0,0,78,71,0.91
2057997,12913,Japan,20517,Y. Nagatomo,5763.2,0,0,0,0,0,0,0,0,1,0,0,0,45,40,0.89
2057997,12913,Japan,37896,E. Kawashima,5763.2,0,0,0,0,0,0,0,0,1,0,1,0,18,18,1.0
2057997,12913,Japan,94650,G. Haraguchi,5763.2,0,0,0,0,0,0,0,0,1,0,0,0,36,32,0.89
2057997,12913,Japan,94695,H. Sakai,5763.2,0,0,0,2,0,2,0,0,0,0,0,0,47,38,0.81
2057997,12913,Japan,94814,G. Shōji,5763.2,0,0,0,0,0,0,0,0,0,0,0,0,72,69,0.96
2057997,12913,Japan,94828,G. Shibasaki,4802.5,0,0,0,0,0,0,0,0,0,0,0,0,70,62,0.89
2057997,12913,Japan,94831,Y. Ōsako,5102.5,1,0,0,5,3,1,2,2,0,1,0,0,17,13,0.76
2057997,12913,Japan,95010,H. Yamaguchi,960.7,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.86
2057997,12913,Japan,101592,K. Honda,1560.7,0,1,0,1,0,0,1,0,0,0,0,0,22,20,0.91
2057996,13869,Poland,7849,W. Szczęsny,5758.2,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.89
2057996,13869,Poland,14798,Ł. Piszczek,5037.4,0,0,0,1,0,1,0,0,0,0,0,0,42,30,0.71
2057996,13869,Poland,14804,J. Błaszczykowski,2817.4,0,0,0,0,0,0,0,0,0,1,0,0,9,7,0.78
2057996,13869,Poland,14817,R. Lewandowski,5758.2,0,0,0,2,1,1,1,0,1,1,0,0,17,16,0.94
2057996,13869,Poland,25537,G. Krychowiak,5758.2,1,0,0,1,1,0,0,1,2,0,1,0,76,66,0.87
2057996,13869,Poland,33032,K. Grosicki,5758.2,0,1,0,2,0,1,0,1,1,0,0,0,23,16,0.7
2057996,13869,Poland,99391,M. Rybus,5758.2,0,0,0,1,1,0,1,0,1,1,0,0,33,31,0.94
2057996,13869,Poland,99438,M. Pazdan,5758.2,0,0,0,0,0,0,0,0,0,0,0,0,100,89,0.89
2057996,13869,Poland,99452,A. Milik,4437.4,0,0,0,1,0,0,1,0,0,1,0,0,23,14,0.61
2057996,13869,Poland,99661,T. Cionek,5758.2,0,0,1,0,0,0,0,0,1,0,0,0,71,67,0.94
2057996,13869,Poland,99833,B. Bereszyński,720.8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8
2057996,13869,Poland,99902,P. Zieliński,5758.2,0,0,0,0,0,0,0,0,0,0,0,0,79,65,0.82
2057996,13869,Poland,240032,J. Bednarek,2940.8,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0.98
2057996,13869,Poland,240042,D. Kownacki,1320.8,0,0,0,2,1,0,1,1,0,0,0,0,5,4,0.8
2057996,19314,Senegal,15054,M. Diouf,3777.4,0,0,0,0,0,0,0,0,1,2,0,0,5,3,0.6
2057996,19314,Senegal,25706,I. Gueye,5758.2,0,0,0,2,0,2,0,0,3,0,1,0,51,44,0.86
2057996,19314,Senegal,25726,K. Koulibaly,5758.2,0,0,0,0,0,0,0,0,1,0,0,0,34,26,0.76
2057996,19314,Senegal,25747,S. Mané,5758.2,0,0,0,1,0,0,1,0,2,0,0,0,38,32,0.84
2057996,19314,Senegal,25898,M. Niang,4557.4,1,0,0,2,1,1,1,0,2,0,0,0,34,25,0.74
2057996,19314,Senegal,26115,S. Sané,5758.2,0,0,0,2,0,1,0,1,1,0,1,0,35,31,0.89
2057996,19314,Senegal,27412,C. N'Doye,1980.8,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0.6
2057996,19314,Senegal,28529,Y. Sabaly,5758.2,0,0,0,0,0,0,0,0,1,1,0,0,43,39,0.91
2057996,19314,Senegal,32793,A. N'Diaye,5277.4,0,0,0,0,0,0,0,0,1,0,0,0,28,22,0.79
2057996,19314,Senegal,37725,C. Kouyaté,480.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
2057996,19314,Senegal,97582,M. Konaté,1200.8,0,0,0,1,1,0,1,0,0,0,0,0,4,4,1.0
2057996,19314,Senegal,133897,K. N'Diaye,5758.2,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0.62
2057996,19314,Senegal,375348,M. Wagué,5758.2,0,0,0,0,0,0,0,0,1,0,0,0,33,27,0.82
2057996,19314,Senegal,448079,I. Sarr,5758.2,0,0,0,0,0,0,0,0,2,0,0,0,26,20,0.77
2057956,14358,Russia,4513,D. Cheryshev,4382.6,1,0,0,4,1,1,3,0,0,0,0,0,28,21,0.75
2057956,14358,Russia,41123,Mário Fernandes,5645.9,0,1,0,0,0,0,0,0,0,0,0,0,41,36,0.88
2057956,14358,Russia,101576,I. Akinfeev,5645.9,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.7
2057956,14358,Russia,101583,S. Ignashevich,5645.9,0,0,0,2,2,0,0,2,0,0,0,0,27,21,0.78
2057956,14358,Russia,101647,F. Kudryashov,543.3,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1.0
2057956,14358,Russia,101669,A. Dzyuba,4682.6,1,0,0,2,1,1,0,1,3,0,0,0,19,16,0.84
2057956,14358,Russia,101699,A. Samedov,5645.9,0,0,0,0,0,0,0,0,2,0,0,0,51,44,0.86
